+94	421173205	Galle		locality	1
Akmeemana	421173205	Galle		locality	1
C010280	421167315	Maharagama		locality	1
Handessa	1259429809	Naranwala		locality	1
Mr. Dammika Ratnayake,Tel:+94777388340	1226694239	Kohuwala		locality	1
Sethawadiya	421200589	Kalpitiya		locality	1
Uluvitike.	421173205	Galle		locality	1
7	421195701	Jaffna		locality	1
00040	421201495	Colombo		locality	1
50,000	421195427	Anuradhapura		locality	6
52	421203937	Nuwara Eliya		locality	4
0094	1209367841	Wellampitiya		locality	2
094	421195439	Batticaloa		locality	2
0094	421195701	Jaffna		locality	1
00100	421201495	Colombo		locality	3
123	1226393129	Ragala		locality	1
00200	421201495	Colombo		locality	5
00300	421201495	Colombo		locality	4
00400	421201495	Colombo		locality	3
00500	421201495	Colombo		locality	6
00700	421201495	Colombo		locality	8
00800	421201495	Colombo		locality	3
00800	1343802277	Borella		locality	1
0812	1344019189	Katugastota		locality	1
00900	421201495	Colombo		locality	1
01100	421201495	Colombo		locality	1
1115	421179883	Negombo		locality	2
01200	421201495	Colombo		locality	1
1200	421194547	Kalutara		locality	1
2004	421178009	Homagama		locality	1
2143	1343898749	Ella Town		locality	2
2356	421168829	Badulla		locality	1
002500	421193377	Panadura		locality	1
4000	421195701	Jaffna		locality	5
5000	421195427	Anuradhapura		locality	1
8000	421173205	Galle		locality	1
8200	421174635	Tangalle		locality	1
09000	421201495	Colombo		locality	1
9000	421168829	Badulla		locality	1
10100	421182301	Kotte		locality	1
10107	1293045171	Nawala		locality	3
10107	1344197541	Rajagiriya		locality	3
10107	890433673	Pita Kotte		locality	1
10110	421201495	Colombo		locality	1
10115	1327187161	Malambe		locality	9
10115	1343410091	Thalahena		locality	1
10120	890450151	Battaramulla		locality	9
10120	1343410091	Thalahena		locality	2
10120	1209855793	Koswatta		locality	1
10120	1293642101	Pelawatta		locality	1
10150	1344100983	Athurugiriya		locality	1
10200	421178009	Homagama		locality	4
10200	1326470623	Panagoda		locality	3
10200	1343401213	Diyagama		locality	1
10230	421177839	Pannipitiya		locality	7
10230	1360237829	Kottawa		locality	2
10250	421168485	Nugegoda		locality	6
10280	421167315	Maharagama		locality	4
10300	1226583885	Piliyandala		locality	5
10320	1226686603	Mattegoda		locality	1
10350	421195431	Dehiwala		locality	6
10350	1225789493	Attidiya		locality	2
10350	1243012497	Kalubowila		locality	2
10350	421201495	Colombo		locality	1
10350	1226583885	Piliyandala		locality	1
10370	421203929	Dehiwala-Mount Lavinia		locality	6
10390	421203929	Dehiwala-Mount Lavinia		locality	1
10390	1326474687	Ratmalana		locality	1
10400	421199791	Moratuwa		locality	3
10400	1209354775	Katubedda		locality	2
10500	1327278229	Meepe		locality	1
10600	421201495	Colombo		locality	1
10620	1225991059	New Town		locality	1
10700	1343515609	Madola		locality	1
11000	421172839	Gampaha		locality	3
11000	421182301	Kotte		locality	2
11010	421195429	Ragama		locality	2
11104	421202483	Wattala		locality	1
11150	1193063933	Pallewela		locality	2
11200	421179883	Negombo		locality	1
11222	421168485	Nugegoda		locality	2
11300	421203923	Kelaniya		locality	3
11300	421202483	Wattala		locality	1
11350	421194683	Ja-Ela		locality	6
11350	1293344189	Kapuwatta		locality	1
11410	1326569893	Seeduwa		locality	2
11450	890431387	Katunayake		locality	1
11500	421179883	Negombo		locality	9
11540	421179883	Negombo		locality	2
11550	421202015	Minuwangoda		locality	2
11600	421203923	Kelaniya		locality	1
11607	1276597045	Siyambalape		locality	1
11640	1293828269	Makola South		locality	1
11730	1242818619	Kirindiwela		locality	1
11850	421166505	Kadawatha		locality	1
11856	1276499287	Parakandeniya		locality	1
11875	1293144997	Kalagedehena		locality	2
12000	421194547	Kalutara		locality	1
12070	421181493	Beruwala		locality	5
12080	1193076953	Aluthgama		locality	8
12100	1326682771	Matugama		locality	1
12200	1343605673	Yatiyana		locality	1
12400	890431391	Horana		locality	48
12404	1226382731	Pokunuwita		locality	2
12500	421193377	Panadura		locality	20
12500	1343910901	Gorakana		locality	1
12550	1343910901	Gorakana		locality	1
12560	1326970231	Meda Wadduwa		locality	1
12580	1259627593	Kawduduwa		locality	1
20000	421181497	Kandy		locality	33
20000	1226393105	Ampitiya		locality	1
20000	1344019189	Katugastota		locality	1
20000	1344019161	Lewella		locality	1
20000	1326776189	Deniya		locality	1
20000	1292948035	Tennekumbura		locality	1
20200	1226694239	Kohuwala		locality	1
20300	421178109	Kadugannawa		locality	1
20400	421199533	Peradeniya		locality	5
