0	85975735	Sayreville		locality	22
OH	101712381	Columbus		locality	21
P6B 2R4	85950967	Sault Ste. Marie		locality	15
L2E 1A5	85978259	Niagara Falls		locality	13
L2E 1A2	85978259	Niagara Falls		locality	10
L2E 1A4	85978259	Niagara Falls		locality	10
L2E 1A6	85978259	Niagara Falls		locality	7
N7M 5J7	1729473277	Chatham		locality	7
P6B 3A5	85950967	Sault Ste. Marie		locality	7
P6B 4G1	85950967	Sault Ste. Marie		locality	7
L2E 1A3	85978259	Niagara Falls		locality	5
N7M 1A2	1729473277	Chatham		locality	5
CA 94903	85922003	San Rafael		locality	4
J0E 2C0	101728445	Milton		locality	4
K0L 1Y0	1125877877	Hastings		locality	4
N7M 1A1	1729473277	Chatham		locality	4
P6A 5K9	85950967	Sault Ste. Marie		locality	4
L2E 6S4	85978259	Niagara Falls		locality	3
L2G 7X5	85978259	Niagara Falls		locality	3
N7M 5J4	1126057229	Chatham		locality	3
0	85976715	Albuquerque		locality	2
CA 95020	1125982529	Old Gilroy		locality	2
E3B 7G1	85949107	Lincoln		locality	2
K0A 1P0	85978103	Clayton		locality	2
K0K 1T0	1729436159	Edwards		locality	2
L2E 6M9	85978259	Niagara Falls		locality	2
L2E 6T3	85978259	Niagara Falls		locality	2
L2E 6W7	85978259	Niagara Falls		locality	2
L2E 6X8	85978259	Niagara Falls		locality	2
L2E 7M8	85978259	Niagara Falls		locality	2
L2G 3L6	85978259	Niagara Falls		locality	2
L2G 3N5	85978259	Niagara Falls		locality	2
L2G 3P8	85978259	Niagara Falls		locality	2
L2G 3V9	85978259	Niagara Falls		locality	2
L2G 3W4	85978259	Niagara Falls		locality	2
L2G 3W6	85978259	Niagara Falls		locality	2
L2G 3W7	85978259	Niagara Falls		locality	2
L2G 5Z3	85978259	Niagara Falls		locality	2
L2J 1C2	85978259	Niagara Falls		locality	2
L2J 2Y5	85978259	Niagara Falls		locality	2
N0N 1G0	85951543	Saint Clair		locality	2
N7L 0E9	1729473277	Chatham		locality	2
N7L 3K2	1729473277	Chatham		locality	2
N7M 1X2	1729473277	Chatham		locality	2
N7M 3V7	1126057229	Chatham		locality	2
N7M 5J2	1729473277	Chatham		locality	2
N7M 6J5	1729473277	Chatham		locality	2
P6A 3S2	85950967	Sault Ste. Marie		locality	2
P6B 4H6	85950967	Sault Ste. Marie		locality	2
P6B 4Z5	85950967	Sault Ste. Marie		locality	2
TX 77465	101724049	Palacios		locality	2
, 29582	101720679	North Myrtle Beach		locality	1
, 47429	85941715	Ellettsville		locality	1
0	85950329	Cambridge		locality	1
0	85950415	Lawrence		locality	1
0	85950771	Longmeadow		locality	1
0	1729440217	Ridgefield		locality	1
0	85932125	Sanford		locality	1
AL 36037	85913459	Greenville		locality	1
AR 72764	85919623	Springdale		locality	1
CA	85922333	Sunnyvale		locality	1
CA 95037	85922359	Morgan Hill		locality	1
CA 95054	85922341	Santa Clara		locality	1
CA 95124	85922347	San Jose		locality	1
Calverton	85979845	Calverton		locality	1
E3B 8N1	85949107	Lincoln		locality	1
E3B 8N9	85949107	Lincoln		locality	1
E7K 1T7	1729453925	Lakeville		locality	1
E7M 3G5	1327250525	Jacksonville		locality	1
FL	85932115	Glen St. Mary		locality	1
GA30045	85936429	Atlanta		locality	1
GA30311	85936429	Atlanta		locality	1
Goshen Fire Company Station 56	101718581	West Chester		locality	1
IL 61354	85939081	Peru		locality	1
IL 61614	85940007	Peoria		locality	1
IN 47404 47404	85941713	Bloomington		locality	1
K	101714905	Enid		locality	1
K0K 1M0	1226556035	Seneca Castle		locality	1
K6H 5R7	1209939131	Hogansburg		locality	1
L1M 1C1	101730679	Twin Lakes		locality	1
L2E 1K5	85978259	Niagara Falls		locality	1
L2E 1V6	85978259	Niagara Falls		locality	1
L2E 1X4	85978259	Niagara Falls		locality	1
L2E 1X8	85978259	Niagara Falls		locality	1
L2E 2E8	85978259	Niagara Falls		locality	1
L2E 2L3	85978259	Niagara Falls		locality	1
L2E 2R6	85978259	Niagara Falls		locality	1
L2E 2S7	85978259	Niagara Falls		locality	1
L2E 3E8	85978259	Niagara Falls		locality	1
L2E 3L4	85978259	Niagara Falls		locality	1
L2E 3M2	85978259	Niagara Falls		locality	1
L2E 3M9	85978259	Niagara Falls		locality	1
L2E 4B8	85978259	Niagara Falls		locality	1
L2E 4B9	85978259	Niagara Falls		locality	1
L2E 6A8	85978259	Niagara Falls		locality	1
L2E 6C8	85978259	Niagara Falls		locality	1
L2E 6L4	85978259	Niagara Falls		locality	1
